article_id,article_name,target_group,category,supplier_name,brand,original_price,actual_price,article_url,image_url,article_index
PI922P00F-M14,Poloshirt - dark green,MEN,T_SHIRT_TOP,Poloshirt,Pier One,1499,1204,https://www.zalando.nl/pier-one-poloshirt-metallic-green-pi922p00f-m14.html,https://img01.ztat.net/article/spp-media-p1/33b7f2c614f33729b94c118ef42fc102/00c0a365e7ee4f4fbc6473d49c92ebf6.jpg?imwidth=600&filter=packshot,228
US222O00U-K11,BROLIN - Longsleeve - dark sapphire,MEN,T_SHIRT_TOP,BROLIN,U.S. Polo Assn.,3990,2594,https://www.zalando.nl/us-polo-assn-brolin-long-sleeve-longsleeve-dark-sapphire-us222o00u-k11.html,https://img01.ztat.net/article/spp-media-p1/cf7e1a5e72ce4ff5987c8d8a309b8658/ab62c8b6d9384a1aa60cf415433efa7d.jpg?imwidth=600&filter=packshot,229
EV421C0ZW-Q11,BASIC - OFF-SHOULDER MINI LONG SLEEVES DRESS - Etui-jurk - black,WOMEN,DRESS,BASIC - OFF-SHOULDER MINI LONG SLEEVES DRESS,Even&Odd,1699,1699,https://www.zalando.nl/evenandodd-jerseyjurk-black-ev421c0zw-q11.html,https://img01.ztat.net/article/spp-media-p1/f3ad89769efb36daa564e7c8706bbf56/d27d7ed4551944c9befacf1eb5758665.jpg?imwidth=600&filter=packshot,230
LE221N083-Q11,720 HIRISE SUPER SKINNY - Jeans Skinny Fit - smoked out,WOMEN,TROUSER,720 HIRISE SUPER SKINNY,Levi's®,10995,8795,https://www.zalando.nl/levis-720-hirise-super-skinny-jeans-skinny-fit-smoked-out-le221n083-q11.html,https://img01.ztat.net/article/spp-media-p1/3cf416a10a503c0b8511c19f8dd43dfd/6bee48c132484e028ddfcb09e23bc9e2.jpg?imwidth=600&filter=packshot,231
LY222O041-M12,PLAIN - T-shirt basic - dark green,MEN,T_SHIRT_TOP,PLAIN,Lyle & Scott,2995,2095,https://www.zalando.nl/lyle-and-scott-plain-t-shirt-basic-dark-green-ly222o041-m12.html,https://img01.ztat.net/article/spp-media-p1/ecb02e3516394d689985a80ec0cc7ff1/39b19613363544f584004acb06301fbd.jpg?imwidth=600&filter=packshot,232
NI122S0E2-C11,Sweater - grey heather/black,MEN,PULLOVER,Sweater,Nike Sportswear,8995,7195,https://www.zalando.nl/nike-sportswear-longsleeve-grey-heatherblack-ni122s0e2-c11.html,https://img01.ztat.net/article/spp-media-p1/b502e080499835e6ba0eb73d0061d47b/b0bc160ff5764a9aabcb9917e5359c52.jpg?imwidth=600&filter=packshot,233
NI121A0II-C11,PANT - Trainingsbroek - grey heather/malachite,WOMEN,TROUSER,PANT,Nike Sportswear,5995,5995,https://www.zalando.nl/nike-sportswear-trainingsbroek-grey-heathermalachite-ni121a0ii-c11.html,https://img01.ztat.net/article/spp-media-p1/9dd4f37e6168429b81418fee09158ad6/cc4c10733c2847eab4cc31d29dfc67cd.jpg?imwidth=600&filter=packshot,234
GS122G0ND-K11,D-STAQ 5-PKT SLIM - Slim fit jeans - blue,MEN,TROUSER,D-STAQ 5-PKT SLIM,G-Star,11995,8395,https://www.zalando.nl/g-star-slim-fit-jeans-blue-gs122g0nd-k11.html,https://img01.ztat.net/article/spp-media-p1/9a3b26a64928349ea02d480e28541866/90e8d696028c40419573212c8057bff9.jpg?imwidth=600&filter=packshot,235
WG021C07U-M11,V NECK MIDI DRESS - Etui-jurk - green,WOMEN,DRESS,V NECK MIDI DRESS,WAL G.,4499,4499,https://www.zalando.nl/wal-g-v-neck-midi-jerseyjurk-green-wg021c07u-m11.html,https://img01.ztat.net/article/spp-media-p1/03ddfed6ccbb3cdb8de6cd52a9930b73/6c9608ec456d43ca8725d67f3820f820.jpg?imwidth=600&filter=packshot,236
VE121U09P-Q11,VMKERRIULTRA  - Imitatieleren jas - black,WOMEN,COAT,VMKERRIULTRA,Vero Moda,4999,3769,https://www.zalando.nl/vero-moda-imitatieleren-jas-black-ve121u09p-q11.html,https://img01.ztat.net/article/spp-media-p1/b2355cb433253f69b78ab17394584c05/5e100a0a5b384a4e82b835ecd70f025e.jpg?imwidth=600&filter=packshot,237
VE121N0K5-K11,VMSOPHIA - Jeans Skinny Fit - light blue denim,WOMEN,TROUSER,VMSOPHIA,Vero Moda,3499,2449,https://www.zalando.nl/vero-moda-vmsophia-jeans-skinny-fit-light-blue-denim-ve121n0k5-k11.html,https://img01.ztat.net/article/spp-media-p1/e65910f050293780b50a74f1de6b5343/f27ed5a5bfd94708855078729f1d9393.jpg?imwidth=600&filter=packshot,238
OS322S0H7-Q11,ONSCERES LIFE CREW NECK - Sweater - black,MEN,PULLOVER,ONSCERES LIFE CREW NECK,Only & Sons,1999,1499,https://www.zalando.nl/only-and-sons-onsceres-life-crew-neck-sweater-black-os322s0h7-q11.html,https://img01.ztat.net/article/spp-media-p1/cc735395e4523589b1130125095171e6/74d7d801165742c3834f61d3385f1962.jpg?imwidth=600&filter=packshot,239
WF523B04K-M11,Legging - mint green,KIDS,TROUSER,Broek,WE Fashion,1900,1900,https://www.zalando.nl/we-fashion-broek-mint-green-wf523b04k-m11.html,https://img01.ztat.net/article/spp-media-p1/c4028691230b4f16b2563bb013eff553/31f793027c5741dbaf0d98893350f9d6.jpg?imwidth=600&filter=packshot,240
JAN24K001-N11,JJECORP LOGO HOOD JR - Hoodie - forest night,KIDS,PULLOVER,JJECORP LOGO HOOD JR,Jack & Jones Junior,2495,1755,https://www.zalando.nl/jack-and-jones-junior-jjecorp-logo-sweater-forest-night-jan24k001-n11.html,https://img01.ztat.net/article/spp-media-p1/c3c5e1f2e9a43421a478bd63af196176/233134290c5e46de90e3bbee062aba16.jpg?imwidth=600&filter=packshot,241
EV421B095-Q11,Minirok - black,WOMEN,SKIRT,Minirok,Even&Odd,1599,1599,https://www.zalando.nl/evenandodd-minirok-black-ev421b095-q11.html,https://img01.ztat.net/article/spp-media-p1/07e82243d9a83ad0bb99cc4c5a843d9e/09a236ad1c16446fa5a17830a1b158d1.jpg?imwidth=600&filter=packshot,242
ON381L004-N11,ONLBOBBY LIFE SET - Bikini - khaki,WOMEN,BIKINI_COMBINATION,ONLBOBBY LIFE SET,ONLY,3499,3499,https://www.zalando.nl/only-onlbobby-set-bikini-on381l004-n11.html,https://img01.ztat.net/article/spp-media-p1/86687f3dee5b301eaa272060adc42ec8/b98ab80b2da74cb5b5cd20cc7537bfc5.jpg?imwidth=600&filter=packshot,243
ON321D0LE-C15,ONLMOSTER O NECK TOP - T-shirt basic - etherea,WOMEN,T_SHIRT_TOP,ONLMOSTER O NECK TOP,ONLY,1699,1699,https://www.zalando.nl/only-t-shirt-basic-etherea-on321d0le-c15.html,https://img01.ztat.net/article/spp-media-p1/c65842f2031d4842ac3ec6a93aa0df59/ef22f1bb4724421ebfa6d1b0bbe0ccb3.jpg?imwidth=600&filter=packshot,244
ONA21N00X-Q11,CARTHUNDER PUSH UP - Jeans Skinny Fit - black,WOMEN,TROUSER,CARTHUNDER PUSH UP,ONLY Carmakoma,2999,2409,https://www.zalando.nl/only-carmakoma-carthunder-push-up-jeans-skinny-fit-ona21n00x-q11.html,https://img01.ztat.net/article/spp-media-p1/ccbc903a7bce3e44bea032295f60a87f/6598ee4f4da4459dbcb03568ce08fc6b.jpg?imwidth=600&filter=packshot,245
N1242E0W3-Q11,PANT TAPER - Trainingsbroek - black/mtlc hematite,MEN,TROUSER,PANT TAPER,Nike Performance,4495,4495,https://www.zalando.nl/nike-performance-pant-taper-trainingsbroek-n1242e0w3-q11.html,https://img01.ztat.net/article/spp-media-p1/ba69e47de3fa359cbc480e2b22fbe506/a208743f54ac4efaa7e8258c212eb307.jpg?imwidth=600&filter=packshot,246
UN242E0OX-Q11,Korte broeken - black,MEN,TROUSER,Korte broeken,Under Armour,3500,3000,https://www.zalando.nl/under-armour-korte-broeken-black-un242e0ox-q11.html,https://img01.ztat.net/article/spp-media-p1/90943658e21b496eb17258a546e5c842/9635edd5b82248d09e22e92b8e860eec.jpg?imwidth=600&filter=packshot,247
PI922Q00S-K11,Vest - dark blue,MEN,CARDIGAN,Vest,Pier One,2999,2109,https://www.zalando.nl/pier-one-vest-dark-blue-pi922q00s-k11.html,https://img01.ztat.net/article/spp-media-p1/d0c1ec37f6163395b6fd60ecfce954ac/d20023d58f7b46f7981d3830a6662b0e.jpg?imwidth=600&filter=packshot,248
M9121E4CR-K11,OLIVIA - Blouse - blauw,WOMEN,SHIRT,OLIVIA,Mango,2999,2999,https://www.zalando.nl/mango-blouse-blauw-m9121e4cr-k11.html,https://img01.ztat.net/article/spp-media-p1/d7d05eb39c934799b976719fdfe98d9c/ace493c9e11e4956b2467b91e612f1f8.jpg?imwidth=600&filter=packshot,249
M9121C5I9-Q11,Blousejurk - schwarz,WOMEN,DRESS,Blousejurk,Mango,4999,4999,https://www.zalando.nl/mango-blousejurk-schwarz-m9121c5i9-q11.html,https://img01.ztat.net/article/spp-media-p1/4536caef911c4431b0160a93b489e9cc/acb72112a9a94223a9e4845b30586d88.jpg?imwidth=600&filter=packshot,250
LY224G000-K12,CLASSIC  - T-shirt basic - bluestone,KIDS,T_SHIRT_TOP,CLASSIC,Lyle & Scott,2195,2195,https://www.zalando.nl/lyle-and-scott-classic-t-shirt-basic-bluestone-ly224g000-k12.html,https://img01.ztat.net/article/spp-media-p1/cb9c307a361c489d85a778ad709c7bc4/bc185acf57e54517941aa14ceb962234.jpg?imwidth=600&filter=packshot,251
N1242E1L4-Q18,ACADEMY  - Korte broeken - black/white,MEN,TROUSER,ACADEMY,Nike Performance,1995,1995,https://www.zalando.nl/nike-performance-korte-broeken-blackwhite-n1242e1l4-q18.html,https://img01.ztat.net/article/spp-media-p1/8a63ef09982e31dd94890e531ef9abb0/061e811a6ab244c2bdf2cb805ba0bbb7.jpg?imwidth=600&filter=packshot,252
PUC22S0IS-Q11,Hoodie - black,ALL,PULLOVER,Sweater,PULL&BEAR,1999,1999,https://www.zalando.nl/pullandbear-sweater-black-puc22s0is-q11.html,https://img01.ztat.net/article/spp-media-p1/278493a78d7445dd855b1562c80045f1/6541b46af8724c7da9fa6137d5420080.jpg?imwidth=600&filter=packshot,253
JA222E0DK-Q11,JJIPAUL JJFLAKE - Cargobroek - black,MEN,TROUSER,JJIPAUL JJFLAKE,Jack & Jones,5999,4799,https://www.zalando.nl/jack-and-jones-jjipaul-jjflake-cargobroek-black-ja222e0dk-q11.html,https://img01.ztat.net/article/spp-media-p1/2226fbdfe1183d46b8b6f34bca57e72b/b62bd03a8429493aa737d1b2a541227d.jpg?imwidth=600&filter=packshot,254
JA222D1JW-Q11,JJEJACK SLIM FIT - Overhemd - black,MEN,SHIRT,JJEJACK SLIM FIT,Jack & Jones,2499,2249,https://www.zalando.nl/jack-and-jones-jjejack-slim-fit-overhemd-ja222d1jw-q11.html,https://img01.ztat.net/article/spp-media-p1/3ab003018dcd31ff9def2dfc45275b54/919359b078c247749fe9208606a8961e.jpg?imwidth=600&filter=packshot,255
PO224G0F8-K15,T-shirt basic - cruise navy,KIDS,T_SHIRT_TOP,T-shirt basic,Polo Ralph Lauren,1995,1995,https://www.zalando.nl/polo-ralph-lauren-t-shirt-basic-cruise-navy-po224g0f8-k15.html,https://img01.ztat.net/article/spp-media-p1/608f57372d63451b89ef191e20677381/bed747ae6ad743f89477b5886597a915.jpg?imwidth=600&filter=packshot,256
BRH22O020-Q11,STAR - T-shirt print - black combo,MEN,T_SHIRT_TOP,STAR,Brave Soul,1495,1195,https://www.zalando.nl/brave-soul-star-t-shirt-print-blackwhitebottle-green-brh22o020-q11.html,https://img01.ztat.net/article/spp-media-p1/7a384cef40db49858ae4274f4dc6ad2e/fa311c8975d94ad79e36ab6258792523.jpg?imwidth=600&filter=packshot,257
NI122E05H-C11,CLUB  - Trainingsbroek - dark grey heather/matte silver/white,MEN,TROUSER,CLUB,Nike Sportswear,4995,4995,https://www.zalando.nl/nike-sportswear-club-trainingsbroek-dark-grey-heathermatte-silverwhite-ni122e05h-c11.html,https://img01.ztat.net/article/spp-media-p1/8c7c0cfa8a9d36baab7885f4bd72ba97/bcc1637e6a614652896c147b73dfe328.jpg?imwidth=600&filter=packshot,258
PUC21N0ER-Q11,BASIC MOM - Jeans Tapered Fit - mottled black,WOMEN,TROUSER,BASIC MOM,PULL&BEAR,1999,1999,https://www.zalando.nl/pullandbear-mom-straight-leg-jeans-mottled-black-puc21n0er-q11.html,https://img01.ztat.net/article/spp-media-p1/285f705f7bc945d69fe1685508f2b6a2/7aad39afcbca462b98a4de0ce85e5de6.jpg?imwidth=600&filter=packshot,259
JY121N05Q-B11,JDYNEWTHUNDER HIGH - Broek - chateau gray,WOMEN,TROUSER,JDYNEWTHUNDER HIGH,JDY,3499,2809,https://www.zalando.nl/jdy-jdynewthunder-high-broek-chateau-gray-jy121n05q-b11.html,https://img01.ztat.net/article/spp-media-p1/2bdb10e63968360aabfd925c03ff4531/389bb2db65534875b663830fd316eb24.jpg?imwidth=600&filter=packshot,260
SE622D0PM-K13,SLHSLIMNEW MARK SHIRT - Zakelijk overhemd - navy blazer,MEN,SHIRT,SLHSLIMNEW MARK SHIRT,Selected Homme,3999,3399,https://www.zalando.nl/selected-homme-shdonenew-mark-slim-fit-zakelijk-overhemd-se622d0pm-k13.html,https://img01.ztat.net/article/spp-media-p1/8e3791ac5af731438d3e27f31418cd5b/dcf8ecf5b1574ce783a001bb47fad504.jpg?imwidth=600&filter=packshot,261
LE221N07V-K18,HIGH WAISTED MOM - Relaxed fit jeans - light-blue denim,WOMEN,TROUSER,HIGH WAISTED MOM,Levi's®,6995,6995,https://www.zalando.nl/levis-high-waisted-taper-relaxed-fit-jeans-light-blue-denim-le221n07v-k18.html,https://img01.ztat.net/article/spp-media-p1/385b0156f0774d379223671956c1ecb5/3d073e573b1f4603931255ba53c375d1.jpg?imwidth=600&filter=packshot,262
JA222O2DK-Q11,JORDIZ TEE CREW NECK - T-shirt print - tap shoe,MEN,T_SHIRT_TOP,JORDIZ TEE CREW NECK,Jack & Jones,1799,1619,https://www.zalando.nl/jack-and-jones-jordiz-tee-crew-neck-t-shirt-print-tap-shoe-ja222o2dk-q11.html,https://img01.ztat.net/article/spp-media-p1/7a859e30ae07351cb78dad8ec626a485/5ceaac5ae5fe495da4e500ea73a402c4.jpg?imwidth=600&filter=packshot,263
ON321J0NV-Q13,ONLBROOKE O NECK  - Sweater - black,WOMEN,PULLOVER,ONLBROOKE O NECK,ONLY,2999,2999,https://www.zalando.nl/only-onlbrooke-o-neck-sweater-black-on321j0nv-q13.html,https://img01.ztat.net/article/spp-media-p1/7ca13a326f3b42f1b2a484784a5b296a/5635c34b8eea4079bf721ab36aca0088.jpg?imwidth=600&filter=packshot,264
PE321G05S-Q11,PCBOSSY  - Halflange jas - black,WOMEN,JACKET,PCBOSSY,Pieces,4999,3519,https://www.zalando.nl/pieces-pcbossy-loose-blazer-black-pe321g05s-q11.html,https://img01.ztat.net/article/spp-media-p1/d2ecea2bebe04385bf9e073076fa723a/89fa9e9c8cd84ccfac75468624a5f949.jpg?imwidth=600&filter=packshot,265
SO221E1YM-G11,T-shirt basic - red,WOMEN,T_SHIRT_TOP,T-shirt basic,s.Oliver,1599,1599,https://www.zalando.nl/soliver-t-shirt-basic-red-so221e1ym-g11.html,https://img01.ztat.net/article/spp-media-p1/8d0f28fcbf4d4681a2d00c45e751e9ca/25f536539eca43f0a41d3a0f72a1027b.jpg?imwidth=600&filter=packshot,266
BEJ21J09P-Q11,OVERSIZE  - Sweater - black,WOMEN,PULLOVER,OVERSIZE,Bershka,1599,1599,https://www.zalando.nl/bershka-oversize-sweater-black-bej21j09p-q11.html,https://img01.ztat.net/article/spp-media-p1/8d9e933d6c7047c18fa6ef698be9f7d0/55adb7e9246540a4965d52163f8fceb7.jpg?imwidth=600&filter=packshot,267
M9121A2DO-Q11,Chino - noir,WOMEN,TROUSER,Chino,Mango,3999,1799,https://www.zalando.nl/mango-chino-noir-m9121a2do-q11.html,https://img01.ztat.net/article/spp-media-p1/ca863743ecea4424874c4bb15a21bbf4/f004994fbab44b0384f975c3988a123f.jpg?imwidth=600&filter=packshot,268
PUC21N0EN-Q11,MOM - Relaxed fit jeans - mottled black,WOMEN,TROUSER,MOM,PULL&BEAR,2999,2999,https://www.zalando.nl/pullandbear-straight-leg-jeans-mottled-black-puc21n0en-q11.html,https://img01.ztat.net/article/spp-media-p1/ee20f12cc845449ab4f6d2e6c42a7ab6/1d1014622eb14c09be0000777e43589a.jpg?imwidth=600&filter=packshot,269
TOB22O09K-B11,CHEST LOGO TEE - T-shirt basic - beige,MEN,T_SHIRT_TOP,CHEST LOGO TEE,Tommy Jeans,2995,2995,https://www.zalando.nl/tommy-jeans-chest-logo-tee-t-shirt-print-beige-tob22o09k-b11.html,https://img01.ztat.net/article/spp-media-p1/2922d05e83d63c4dad9479951a29856f/a2b2689ef80d4118be3c7ea337afa48b.jpg?imwidth=600&filter=packshot,270
JA222G0HW-K11,JJIMIKE JJORIGINAL  - Straight leg jeans - blue denim,MEN,TROUSER,JJIMIKE JJORIGINAL,Jack & Jones,5999,4799,https://www.zalando.nl/jack-jones-jjimike-jjoriginal-straight-leg-jeans-blue-denim-ja222g0hw-k11.html,https://img01.ztat.net/article/spp-media-p1/367a6fad01553545a5488bdd05471980/0fcaa4ff5a4f4b31904ae23ee090be65.jpg?imwidth=600&filter=packshot,271
THC22T008-Q11,Winterjas - schwarz,MEN,COAT,Winterjas,Threadbare,13999,4499,https://www.zalando.nl/threadbare-winterjas-schwarz-thc22t008-q11.html,https://img01.ztat.net/article/spp-media-p1/4237aafdd4833c4f8dce3a05211bd6e7/97fd9c1c6c5a453f9eb0adf14c349851.jpg?imwidth=600&filter=packshot,272
OS322G0DE-K11,ONSWARP - Jeans Skinny Fit - blue denim,MEN,TROUSER,ONSWARP,Only & Sons,2999,2409,https://www.zalando.nl/only-and-sons-onswarp-jeans-skinny-fit-blue-denim-os322g0de-k11.html,https://img01.ztat.net/article/spp-media-p1/1d28333be55c3306bf99b5da4daccee3/bce1ec958e4f4389a95de499a8588666.jpg?imwidth=600&filter=packshot,273
AN621T01V-K11,Jumpsuit - dark blue,WOMEN,ONE_PIECE_SUIT,Jumpsuit,Anna Field,3999,3999,https://www.zalando.nl/anna-field-jumpsuit-dark-blue-an621t01v-k11.html,https://img01.ztat.net/article/spp-media-p1/04f6456cf5894047a5363ca6f33413a9/1a7dd55089504baba6365ca80f86c451.jpg?imwidth=600&filter=packshot,274
OS322E04A-C13,ONSMARK PANT - Broek - dark grey melange,MEN,TROUSER,ONSMARK PANT,Only & Sons,3999,2799,https://www.zalando.nl/only-and-sons-onsmark-pant-chino-os322e04a-c13.html,https://img01.ztat.net/article/spp-media-p1/0903e4258c2f43c2ac68956c26b2ca40/12fbab6336d142ab904a1c4696d577d9.jpg?imwidth=600&filter=packshot,275
ON321N11J-Q11,ONLPOWER MID PUSH UP - Jeans Skinny Fit - black,WOMEN,TROUSER,ONLPOWER MID PUSH UP,ONLY,3999,3199,https://www.zalando.nl/only-onlpower-mid-push-up-jeans-skinny-fit-black-on321n11j-q11.html,https://img01.ztat.net/article/spp-media-p1/ba3c0114e097489d88dd5a8b5758ba6d/ea52332a8d0b4f3e9cda6c75ca02d65d.jpg?imwidth=600&filter=packshot,276
PI922P00R-K12,Poloshirt - dark blue,MEN,T_SHIRT_TOP,Longsleeve,Pier One,1799,1439,https://www.zalando.nl/pier-one-longsleeve-dark-blue-pi922p00r-k12.html,https://img01.ztat.net/article/spp-media-p1/a11ea74d354b33d6bf53786ca47f638b/c6feb4422321453c8ccd9f6393aaba25.jpg?imwidth=600&filter=packshot,277
ON321N0YP-K11,ONLPAOLA HIGHWAIST - Jeans Skinny Fit - light blue denim,WOMEN,TROUSER,ONLPAOLA HIGHWAIST,ONLY,2699,2169,https://www.zalando.nl/only-onlpaola-highwaist-jeans-skinny-fit-light-blue-denim-on321n0yp-k11.html,https://img01.ztat.net/article/spp-media-p1/1f7164e518fa490cb92c4a860fc52450/302f0cfe6d30463ba7283b1316f059e3.jpg?imwidth=600&filter=packshot,278
ON381L004-Q11,ONLBOBBY LIFE SET - Bikini - black,WOMEN,BIKINI_COMBINATION,ONLBOBBY LIFE SET,ONLY,3499,3499,https://www.zalando.nl/only-onlbobby-set-bikini-black-on381l004-q11.html,https://img01.ztat.net/article/spp-media-p1/e1d0e623204c35a8b7a416e0fdfd45a3/5ac0c68d97bd42e586f9d534b2a23473.jpg?imwidth=600&filter=packshot,279
PUC21N0H1-Q11,WIDE LEG - Relaxed fit jeans - mottled black,WOMEN,TROUSER,WIDE LEG,PULL&BEAR,2999,2999,https://www.zalando.nl/pullandbear-relaxed-fit-jeans-mottled-black-puc21n0h1-q11.html,https://img01.ztat.net/article/spp-media-p1/71b6e1e36eea4129937e40a5910b9d99/e0282964ee754914b68303390b85beb3.jpg?imwidth=600&filter=packshot,280
VE121I1S1-M13,VMLEA LS NOOS - Vest - holly green,WOMEN,CARDIGAN,VMLEA LS NOOS,Vero Moda,2199,1879,https://www.zalando.nl/vero-moda-vmlea-vneck-cuff-cardigan-vest-holly-green-ve121i1s1-m13.html,https://img01.ztat.net/article/spp-media-p1/f171738aa35c404a83cd5db5a70552b5/74547ee7f7f545ea8f8488bc35006605.jpg?imwidth=600&filter=packshot,281
ON321N0SM-Q11,ONLROYAL ROCK  - Broek - black,WOMEN,TROUSER,ONLROYAL ROCK,ONLY,3999,3199,https://www.zalando.nl/only-onlroyal-rock-broeken-on321n0sm-q11.html,https://img01.ztat.net/article/spp-media-p1/382ac2f8f9bb4ed4aabd993dfb84960b/c14801ca35e2493883140b230b63185e.jpg?imwidth=600&filter=packshot,282
PI922O09R-Q11,T-shirt print - black,MEN,T_SHIRT_TOP,T-shirt print,Pier One,999,804,https://www.zalando.nl/pier-one-t-shirt-print-black-pi922o09r-q11.html,https://img01.ztat.net/article/spp-media-p1/04e10541dbfd4dc2bc8a8aeaa4c8804d/0ecfed4837d8419f99a0d24596a52fb4.jpg?imwidth=600&filter=packshot,283
PUC21N0ER-K13,BASIC MOM - Jeans Tapered Fit - light blue,WOMEN,TROUSER,BASIC MOM,PULL&BEAR,1999,1999,https://www.zalando.nl/pullandbear-straight-leg-jeans-light-blue-puc21n0er-k13.html,https://img01.ztat.net/article/spp-media-p1/2b2d5ee585df439c9a9354762f67f89b/2c877c57babf4672abcb57d47c72be8e.jpg?imwidth=600&filter=packshot,284
UN242K008-Q12,CHALLENGER TRACKSUIT - Trainingspak - black,MEN,COMBINATION_CLOTHING,CHALLENGER TRACKSUIT,Under Armour,7995,7995,https://www.zalando.nl/under-armour-challenger-tracksuit-trainingspak-black-un242k008-q12.html,https://img01.ztat.net/article/spp-media-p1/ca8eac67a52e49f39430840c099607cf/9e685412d5904b8c88bf84d1e0f3ca0b.jpg?imwidth=600&filter=packshot,285
BEJ21N0A8-K14,Relaxed fit jeans - blue,WOMEN,TROUSER,Relaxed fit jeans,Bershka,1999,1999,https://www.zalando.nl/bershka-straight-leg-jeans-blue-bej21n0a8-k14.html,https://img01.ztat.net/article/spp-media-p1/90d5fb5a42c9480795c8f7f2bb731546/ce7e11dbaf1e4e2ba47c3d53a0d00b2e.jpg?imwidth=600&filter=packshot,286
LE221N060-Q11,MILE HIGH SUPER SKINNY - Jeans Skinny Fit - black haze,WOMEN,TROUSER,MILE HIGH SUPER SKINNY,Levi's®,10995,8195,https://www.zalando.nl/levisr-mile-high-super-skinny-jeans-skinny-fit-le221n060-q11.html,https://img01.ztat.net/article/spp-media-p1/7db59518861436f6a448218b1bd1f8df/6b9b8374929847d7b8482648febb194c.jpg?imwidth=600&filter=packshot,287
PUC21N05H-Q11,High waisted skinny jeans - Jeans Skinny Fit - black,WOMEN,TROUSER,High waisted skinny jeans,PULL&BEAR,1599,1599,https://www.zalando.nl/pullandbear-jeans-skinny-fit-black-puc21n05h-q11.html,https://img01.ztat.net/article/spp-media-p1/4058f83d33713a43baa95bedf33811d2/c985eee87755477d9afc491cb58ac2cb.jpg?imwidth=600&filter=packshot,288
ON321N0CA-Q12,ONLRAIN LIFE - Jeans Skinny Fit - black,WOMEN,TROUSER,ONLRAIN LIFE,ONLY,2699,2169,https://www.zalando.nl/only-onlrain-jeans-skinny-fit-on321n0ca-q12.html,https://img01.ztat.net/article/spp-media-p1/59a4c52074e438e58605e46bde28040b/9ee01c13380c4ed7b3a93f8e72cc2a5e.jpg?imwidth=600&filter=packshot,289
LE226G004-A11,BATWING TEE UNISEX - T-shirt print - white,KIDS,T_SHIRT_TOP,BATWING TEE UNISEX,Levi's®,1595,1280,https://www.zalando.nl/levisr-batwing-tee-baby-t-shirt-print-white-le226g004-a11.html,https://img01.ztat.net/article/spp-media-p1/9d4fad5cbae436579b3b4745fa2e171e/291f6e6329fe4b3ebad02cd55c67dc38.jpg?imwidth=600&filter=packshot,290
V1021U07T-A11,VIJUICE - Mantel - birch,WOMEN,COAT,VIJUICE,Vila,5999,5999,https://www.zalando.nl/vila-vijuice-coat-mantel-birch-v1021u07t-a11.html,https://img01.ztat.net/article/spp-media-p1/ae436c72e525400cb0a77ec9e02cdbc4/47ed847563364174a6c0cff485016331.jpg?imwidth=600&filter=packshot,291
JA222O0YG-Q11,JCOBORO CREW NECK SLIM FIT  - T-shirt print - black,MEN,T_SHIRT_TOP,JCOBORO CREW NECK SLIM FIT,Jack & Jones,1499,1199,https://www.zalando.nl/jack-jones-jcoboro-regular-fit-t-shirt-print-black-ja222o0yg-q11.html,https://img01.ztat.net/article/spp-media-p1/e12948c5849e3116b668c7725ebf7f91/be66a0e7e0ae406490d55794b94bcd76.jpg?imwidth=600&filter=packshot,292
TOB22G0AP-K11,SCANTON SLIM - Slim fit jeans - wilson light blue,MEN,TROUSER,SCANTON SLIM,Tommy Jeans,9995,6995,https://www.zalando.nl/tommy-jeans-scanton-slim-slim-fit-jeans-wilson-light-blue-tob22g0ap-k11.html,https://img01.ztat.net/article/spp-media-p1/7f09a97f67f23b45ae14ff40ad08d99d/cb58d50fce234fe39e3b0b18c73f3ebf.jpg?imwidth=600&filter=packshot,293
ON321D1O5-M13,ONLEMMA HIGH NECK - Longsleeve - balsam green,WOMEN,T_SHIRT_TOP,ONLEMMA HIGH NECK,ONLY,1999,1499,https://www.zalando.nl/only-onlemma-high-neck-longsleeve-balsam-green-on321d1o5-m13.html,https://img01.ztat.net/article/spp-media-p1/6d74ff79d7e64b5bafb70bf414e76699/ea9197a11c9241f79ff232206e0c10a6.jpg?imwidth=600&filter=packshot,294
